05_V_A_Ang,05_V_A_Mag,05_V_B_Ang,05_V_B_Mag,05_V_C_Ang,05_V_C_Mag,05_V_D_Ang,05_V_D_Mag
0,0,2.9253,1.43E+05,2.9253,1.43E+05,2.9253,1.43E+05
0,0,2.9405,1.44E+05,2.9405,1.44E+05,2.9405,1.44E+05
0,0,2.9557,1.44E+05,2.9557,1.44E+05,2.9557,1.44E+05
0,0,2.9711,1.44E+05,2.9711,1.44E+05,2.9711,1.44E+05
0,0,2.9865,1.44E+05,2.9865,1.44E+05,2.9865,1.44E+05
0,0,3.0018,1.44E+05,3.0018,1.44E+05,3.0018,1.44E+05
0,0,3.0172,1.44E+05,3.0172,1.44E+05,3.0172,1.44E+05
0,0,3.0326,1.44E+05,3.0326,1.44E+05,3.0326,1.44E+05
0,0,-0.09649,1.34E+05,-0.09649,1.34E+05,-0.09649,1.34E+05
0,0,-0.09025,1.34E+05,-0.09025,1.34E+05,-0.09025,1.34E+05
0,0,-0.083679,1.34E+05,-0.083679,1.34E+05,-0.083679,1.34E+05
0,0,-0.076793,1.34E+05,-0.076793,1.34E+05,-0.076793,1.34E+05
0,0,-0.069591,1.34E+05,-0.069591,1.34E+05,-0.069591,1.34E+05
0,0,-0.062126,1.34E+05,-0.062126,1.34E+05,-0.062126,1.34E+05
0,0,-0.05443,1.34E+05,-0.05443,1.34E+05,-0.05443,1.34E+05
0,0,-0.046503,1.34E+05,-0.046503,1.34E+05,-0.046503,1.34E+05
0,0,-0.038457,1.34E+05,-0.038457,1.34E+05,-0.038457,1.34E+05
0,0,-0.030239,1.34E+05,-0.030239,1.34E+05,-0.030239,1.34E+05
0,0,-0.021903,1.34E+05,-0.021903,1.34E+05,-0.021903,1.34E+05
0,0,-0.013475,1.34E+05,-0.013475,1.34E+05,-0.013475,1.34E+05
0,0,-0.0047506,1.34E+05,-0.0047506,1.34E+05,-0.0047506,1.34E+05
0,0,0.0042623,1.34E+05,0.0042623,1.34E+05,0.0042623,1.34E+05
0,0,0.013647,1.34E+05,0.013647,1.34E+05,0.013647,1.34E+05
0,0,0.023386,1.34E+05,0.023386,1.34E+05,0.023386,1.34E+05
0,0,0.033248,1.34E+05,0.033248,1.34E+05,0.033248,1.34E+05
0,0,0.043172,1.34E+05,0.043172,1.34E+05,0.043172,1.34E+05
0,0,0.053055,1.34E+05,0.053055,1.34E+05,0.053055,1.34E+05
0,0,0.062947,1.34E+05,0.062947,1.34E+05,0.062947,1.34E+05
0,0,0.073023,1.34E+05,0.073023,1.34E+05,0.073023,1.34E+05
0,0,0.093978,1.35E+05,0.093978,1.35E+05,0.093978,1.35E+05
0,0,0.10472,1.35E+05,0.10472,1.35E+05,0.10472,1.35E+05
0,0,0.11554,1.35E+05,0.11554,1.35E+05,0.11554,1.35E+05
0,0,0.12635,1.35E+05,0.12635,1.35E+05,0.12635,1.35E+05
0,0,0.13731,1.35E+05,0.13731,1.35E+05,0.13731,1.35E+05
0,0,0.14842,1.35E+05,0.14842,1.35E+05,0.14842,1.35E+05
0,0,0.15971,1.35E+05,0.15971,1.35E+05,0.15971,1.35E+05
0,0,0.17117,1.35E+05,0.17117,1.35E+05,0.17117,1.35E+05
0,0,0.18272,1.35E+05,0.18272,1.35E+05,0.18272,1.35E+05
0,0,0.19445,1.35E+05,0.19445,1.35E+05,0.19445,1.35E+05
0,0,0.20634,1.35E+05,0.20634,1.35E+05,0.20634,1.35E+05
0,0,0.21843,1.35E+05,0.21843,1.35E+05,0.21843,1.35E+05
0,0,0.23065,1.35E+05,0.23065,1.35E+05,0.23065,1.35E+05
0,0,0.24301,1.35E+05,0.24301,1.35E+05,0.24301,1.35E+05
0,0,0.25555,1.35E+05,0.25555,1.35E+05,0.25555,1.35E+05
0,0,0.26813,1.35E+05,0.26813,1.35E+05,0.26813,1.35E+05
0,0,0.28079,1.35E+05,0.28079,1.35E+05,0.28079,1.35E+05
0,0,0.29343,1.35E+05,0.29343,1.35E+05,0.29343,1.35E+05
0,0,0.30601,1.35E+05,0.30601,1.35E+05,0.30601,1.35E+05
0,0,0.31867,1.35E+05,0.31867,1.35E+05,0.31867,1.35E+05
0,0,0.33155,1.35E+05,0.33155,1.35E+05,0.33155,1.35E+05
0,0,0.34467,1.35E+05,0.34467,1.35E+05,0.34467,1.35E+05
0,0,0.358,1.35E+05,0.358,1.35E+05,0.358,1.35E+05
0,0,0.37149,1.35E+05,0.37149,1.35E+05,0.37149,1.35E+05
0,0,0.38498,1.35E+05,0.38498,1.35E+05,0.38498,1.35E+05
0,0,0.39844,1.35E+05,0.39844,1.35E+05,0.39844,1.35E+05
0,0,0.41189,1.35E+05,0.41189,1.35E+05,0.41189,1.35E+05
0,0,0.42534,1.35E+05,0.42534,1.35E+05,0.42534,1.35E+05
0,0,0.43887,1.35E+05,0.43887,1.35E+05,0.43887,1.35E+05
0,0,0.45252,1.35E+05,0.45252,1.35E+05,0.45252,1.35E+05
0,0,0.46638,1.35E+05,0.46638,1.35E+05,0.46638,1.35E+05
0,0,0.48036,1.35E+05,0.48036,1.35E+05,0.48036,1.35E+05
0,0,0.49441,1.35E+05,0.49441,1.35E+05,0.49441,1.35E+05
0,0,0.50853,1.35E+05,0.50853,1.35E+05,0.50853,1.35E+05
0,0,0.52262,1.35E+05,0.52262,1.35E+05,0.52262,1.35E+05
0,0,0.53676,1.35E+05,0.53676,1.35E+05,0.53676,1.35E+05
0,0,0.55099,1.35E+05,0.55099,1.35E+05,0.55099,1.35E+05
0,0,0.56525,1.35E+05,0.56525,1.35E+05,0.56525,1.35E+05
0,0,0.57955,1.35E+05,0.57955,1.35E+05,0.57955,1.35E+05
0,0,0.59385,1.35E+05,0.59385,1.35E+05,0.59385,1.35E+05
0,0,0.60818,1.35E+05,0.60818,1.35E+05,0.60818,1.35E+05
0,0,0.62259,1.36E+05,0.62259,1.36E+05,0.62259,1.36E+05
0,0,0.63715,1.36E+05,0.63715,1.36E+05,0.63715,1.36E+05
0,0,0.65178,1.36E+05,0.65178,1.36E+05,0.65178,1.36E+05
0,0,0.66643,1.36E+05,0.66643,1.36E+05,0.66643,1.36E+05
0,0,0.68106,1.36E+05,0.68106,1.36E+05,0.68106,1.36E+05
0,0,0.69564,1.36E+05,0.69564,1.36E+05,0.69564,1.36E+05
0,0,0.71029,1.36E+05,0.71029,1.36E+05,0.71029,1.36E+05
0,0,0.72499,1.36E+05,0.72499,1.36E+05,0.72499,1.36E+05
0,0,0.73975,1.36E+05,0.73975,1.36E+05,0.73975,1.36E+05
0,0,0.75448,1.36E+05,0.75448,1.36E+05,0.75448,1.36E+05
0,0,0.76918,1.36E+05,0.76918,1.36E+05,0.76918,1.36E+05
0,0,0.7839,1.36E+05,0.7839,1.36E+05,0.7839,1.36E+05
0,0,0.79864,1.36E+05,0.79864,1.36E+05,0.79864,1.36E+05
0,0,0.81343,1.36E+05,0.81343,1.36E+05,0.81343,1.36E+05
0,0,0.82816,1.35E+05,0.82816,1.35E+05,0.82816,1.35E+05
0,0,0.84273,1.35E+05,0.84273,1.35E+05,0.84273,1.35E+05
0,0,0.85735,1.35E+05,0.85735,1.35E+05,0.85735,1.35E+05
0,0,0.8721,1.35E+05,0.8721,1.35E+05,0.8721,1.35E+05
0,0,0.88701,1.35E+05,0.88701,1.35E+05,0.88701,1.35E+05
0,0,0.90206,1.35E+05,0.90206,1.35E+05,0.90206,1.35E+05
0,0,0.91712,1.35E+05,0.91712,1.35E+05,0.91712,1.35E+05
0,0,0.93197,1.35E+05,0.93197,1.35E+05,0.93197,1.35E+05
0,0,0.94676,1.35E+05,0.94676,1.35E+05,0.94676,1.35E+05
0,0,0.96162,1.35E+05,0.96162,1.35E+05,0.96162,1.35E+05
0,0,0.97644,1.35E+05,0.97644,1.35E+05,0.97644,1.35E+05
0,0,0.9914,1.35E+05,0.9914,1.35E+05,0.9914,1.35E+05
0,0,1.0065,1.35E+05,1.0065,1.35E+05,1.0065,1.35E+05
0,0,1.0215,1.35E+05,1.0215,1.35E+05,1.0215,1.35E+05
0,0,1.0365,1.35E+05,1.0365,1.35E+05,1.0365,1.35E+05
0,0,1.0514,1.35E+05,1.0514,1.35E+05,1.0514,1.35E+05
0,0,1.0662,1.35E+05,1.0662,1.35E+05,1.0662,1.35E+05
0,0,1.0809,1.35E+05,1.0809,1.35E+05,1.0809,1.35E+05
0,0,1.0957,1.35E+05,1.0957,1.35E+05,1.0957,1.35E+05
0,0,1.1107,1.35E+05,1.1107,1.35E+05,1.1107,1.35E+05
0,0,1.1255,1.35E+05,1.1255,1.35E+05,1.1255,1.35E+05
0,0,1.1404,1.35E+05,1.1404,1.35E+05,1.1404,1.35E+05
0,0,1.1552,1.35E+05,1.1552,1.35E+05,1.1552,1.35E+05
0,0,1.1701,1.35E+05,1.1701,1.35E+05,1.1701,1.35E+05
0,0,1.1851,1.35E+05,1.1851,1.35E+05,1.1851,1.35E+05
0,0,1.2002,1.35E+05,1.2002,1.35E+05,1.2002,1.35E+05
0,0,1.2153,1.35E+05,1.2153,1.35E+05,1.2153,1.35E+05
0,0,1.2303,1.35E+05,1.2303,1.35E+05,1.2303,1.35E+05
0,0,1.2452,1.35E+05,1.2452,1.35E+05,1.2452,1.35E+05
0,0,1.2599,1.35E+05,1.2599,1.35E+05,1.2599,1.35E+05
0,0,1.2747,1.35E+05,1.2747,1.35E+05,1.2747,1.35E+05
0,0,1.2896,1.35E+05,1.2896,1.35E+05,1.2896,1.35E+05
0,0,1.3045,1.35E+05,1.3045,1.35E+05,1.3045,1.35E+05
0,0,1.3196,1.35E+05,1.3196,1.35E+05,1.3196,1.35E+05
0,0,1.3346,1.35E+05,1.3346,1.35E+05,1.3346,1.35E+05
0,0,1.3496,1.35E+05,1.3496,1.35E+05,1.3496,1.35E+05
0,0,1.3645,1.35E+05,1.3645,1.35E+05,1.3645,1.35E+05
0,0,1.3793,1.35E+05,1.3793,1.35E+05,1.3793,1.35E+05
0,0,1.3941,1.35E+05,1.3941,1.35E+05,1.3941,1.35E+05
0,0,1.4088,1.35E+05,1.4088,1.35E+05,1.4088,1.35E+05
0,0,1.4235,1.35E+05,1.4235,1.35E+05,1.4235,1.35E+05
0,0,1.4381,1.35E+05,1.4381,1.35E+05,1.4381,1.35E+05
0,0,1.4528,1.35E+05,1.4528,1.35E+05,1.4528,1.35E+05
0,0,1.4676,1.35E+05,1.4676,1.35E+05,1.4676,1.35E+05
0,0,1.4824,1.35E+05,1.4824,1.35E+05,1.4824,1.35E+05
0,0,1.4974,1.35E+05,1.4974,1.35E+05,1.4974,1.35E+05
0,0,1.5079,1.34E+05,1.5079,1.34E+05,1.5239,1.36E+05
0,0,1.5078,1.32E+05,1.5078,1.32E+05,1.5681,1.39E+05
0,0,1.4847,1.27E+05,1.4847,1.27E+05,1.6343,1.44E+05
0,0,1.4314,1.21E+05,1.4314,1.21E+05,1.7189,1.50E+05
0,0,1.3529,1.16E+05,1.3529,1.16E+05,1.8019,1.56E+05
0,0,1.2666,1.13E+05,1.2666,1.13E+05,1.8752,1.60E+05
0,0,1.2057,1.12E+05,1.2057,1.12E+05,1.9297,1.62E+05
0,0,1.1803,1.13E+05,1.1803,1.13E+05,1.9683,1.63E+05
0,0,1.1828,1.15E+05,1.1828,1.15E+05,1.9977,1.62E+05
0,0,1.1996,1.16E+05,1.1996,1.16E+05,2.0216,1.62E+05
0,0,1.2161,1.16E+05,1.2161,1.16E+05,2.0461,1.62E+05
0,0,1.2293,1.16E+05,1.2293,1.16E+05,2.0708,1.62E+05
0,0,1.2398,1.16E+05,1.2398,1.16E+05,2.096,1.62E+05
0,0,1.2495,1.17E+05,1.2495,1.17E+05,2.1218,1.62E+05
0,0,1.2598,1.17E+05,1.2598,1.17E+05,2.1481,1.62E+05
0,0,1.2705,1.18E+05,1.2705,1.18E+05,2.1751,1.62E+05
0,0,1.2813,1.18E+05,1.2813,1.18E+05,2.2026,1.62E+05
0,0,1.2916,1.18E+05,1.2916,1.18E+05,2.2306,1.62E+05
0,0,1.3013,1.19E+05,1.3013,1.19E+05,2.2593,1.62E+05
0,0,1.3108,1.19E+05,1.3108,1.19E+05,2.2887,1.62E+05
0,0,1.3202,1.20E+05,1.3202,1.20E+05,2.3186,1.62E+05
0,0,1.3298,1.21E+05,1.3298,1.21E+05,2.3492,1.62E+05
0,0,1.3393,1.21E+05,1.3393,1.21E+05,2.3805,1.62E+05
0,0,1.3482,1.21E+05,1.3482,1.21E+05,2.4123,1.62E+05
0,0,1.3561,1.22E+05,1.3561,1.22E+05,2.4448,1.62E+05
0,0,1.3629,1.22E+05,1.3629,1.22E+05,2.4778,1.62E+05
0,0,1.369,1.23E+05,1.369,1.23E+05,2.5114,1.62E+05
0,0,1.3744,1.23E+05,1.3744,1.23E+05,2.5456,1.62E+05
0,0,1.3797,1.24E+05,1.3797,1.24E+05,2.5804,1.63E+05
0,0,1.3847,1.24E+05,1.3847,1.24E+05,2.6157,1.63E+05
0,0,1.3893,1.24E+05,1.3893,1.24E+05,2.6516,1.63E+05
0,0,1.3936,1.25E+05,1.3936,1.25E+05,2.688,1.63E+05
0,0,1.3975,1.25E+05,1.3975,1.25E+05,2.725,1.63E+05
0,0,1.4011,1.26E+05,1.4011,1.26E+05,2.7626,1.64E+05
0,0,1.4043,1.26E+05,1.4043,1.26E+05,2.8007,1.64E+05
0,0,1.4071,1.27E+05,1.4071,1.27E+05,2.8393,1.64E+05
0,0,1.4094,1.27E+05,1.4094,1.27E+05,2.8785,1.64E+05
0,0,1.4115,1.28E+05,1.4115,1.28E+05,2.9182,1.64E+05
0,0,1.4133,1.28E+05,1.4133,1.28E+05,2.9585,1.65E+05
0,0,1.4153,1.29E+05,1.4153,1.29E+05,2.9993,1.65E+05
0,0,1.4174,1.29E+05,1.4174,1.29E+05,3.0406,1.65E+05
0,0,1.4194,1.30E+05,1.4194,1.30E+05,3.0824,1.65E+05
0,0,1.4213,1.30E+05,1.4213,1.30E+05,3.1248,1.66E+05
0,0,1.4226,1.31E+05,1.4226,1.31E+05,-3.1155,1.66E+05
0,0,1.4234,1.31E+05,1.4234,1.31E+05,-3.0721,1.66E+05
0,0,1.4237,1.32E+05,1.4237,1.32E+05,-3.0282,1.66E+05
0,0,1.4238,1.32E+05,1.4238,1.32E+05,-2.9838,1.67E+05
0,0,1.424,1.33E+05,1.424,1.33E+05,-2.9389,1.67E+05
0,0,1.4245,1.34E+05,1.4245,1.34E+05,-2.8935,1.67E+05
0,0,1.425,1.34E+05,1.425,1.34E+05,-2.8476,1.67E+05
0,0,1.4252,1.35E+05,1.4252,1.35E+05,-2.8012,1.68E+05
0,0,1.4249,1.35E+05,1.4249,1.35E+05,-2.7544,1.68E+05
0,0,1.4243,1.36E+05,1.4243,1.36E+05,-2.707,1.68E+05
0,0,1.4232,1.36E+05,1.4232,1.36E+05,-2.6592,1.68E+05
0,0,1.422,1.36E+05,1.422,1.36E+05,-2.6108,1.69E+05
0,0,1.4207,1.37E+05,1.4207,1.37E+05,-2.562,1.69E+05
0,0,1.4193,1.37E+05,1.4193,1.37E+05,-2.5128,1.69E+05
0,0,1.418,1.38E+05,1.418,1.38E+05,-2.4631,1.70E+05
0,0,1.4168,1.38E+05,1.4168,1.38E+05,-2.4129,1.70E+05
0,0,1.4158,1.39E+05,1.4158,1.39E+05,-2.3622,1.70E+05
0,0,1.4148,1.39E+05,1.4148,1.39E+05,-2.3111,1.70E+05
0,0,1.4135,1.40E+05,1.4135,1.40E+05,-2.2596,1.71E+05
0,0,1.4117,1.40E+05,1.4117,1.40E+05,-2.2076,1.71E+05
0,0,1.4093,1.40E+05,1.4093,1.40E+05,-2.1551,1.71E+05
0,0,1.4067,1.40E+05,1.4067,1.40E+05,-2.1022,1.72E+05
0,0,1.404,1.41E+05,1.404,1.41E+05,-2.0489,1.72E+05
0,0,1.4016,1.41E+05,1.4016,1.41E+05,-1.9952,1.72E+05
0,0,1.3996,1.41E+05,1.3996,1.41E+05,-1.941,1.72E+05
0,0,1.3977,1.42E+05,1.3977,1.42E+05,-1.8864,1.73E+05
0,0,1.3956,1.42E+05,1.3956,1.42E+05,-1.8313,1.73E+05
0,0,1.3932,1.42E+05,1.3932,1.42E+05,-1.7758,1.73E+05
0,0,1.3904,1.42E+05,1.3904,1.42E+05,-1.72,1.74E+05
0,0,1.3874,1.42E+05,1.3874,1.42E+05,-1.6637,1.74E+05
0,0,1.3843,1.42E+05,1.3843,1.42E+05,-1.607,1.74E+05
0,0,1.3811,1.42E+05,1.3811,1.42E+05,-1.5498,1.75E+05
0,0,1.3782,1.43E+05,1.3782,1.43E+05,-1.4923,1.75E+05
0,0,1.3753,1.43E+05,1.3753,1.43E+05,-1.4344,1.75E+05
0,0,1.3725,1.43E+05,1.3725,1.43E+05,-1.3761,1.75E+05
0,0,1.3697,1.43E+05,1.3697,1.43E+05,-1.3174,1.76E+05
0,0,1.3668,1.43E+05,1.3668,1.43E+05,-1.2582,1.76E+05
0,0,1.3638,1.43E+05,1.3638,1.43E+05,-1.1987,1.76E+05
0,0,1.3607,1.43E+05,1.3607,1.43E+05,-1.1389,1.77E+05
0,0,1.3574,1.43E+05,1.3574,1.43E+05,-1.0786,1.77E+05
0,0,1.3541,1.43E+05,1.3541,1.43E+05,-1.0179,1.77E+05
0,0,1.3509,1.43E+05,1.3509,1.43E+05,-0.9569,1.78E+05
0,0,1.3478,1.43E+05,1.3478,1.43E+05,-0.8955,1.78E+05
0,0,1.345,1.42E+05,1.345,1.42E+05,-0.83372,1.78E+05
0,0,1.3423,1.42E+05,1.3423,1.42E+05,-0.77158,1.79E+05
0,0,1.3396,1.42E+05,1.3396,1.42E+05,-0.70907,1.79E+05
0,0,1.3369,1.42E+05,1.3369,1.42E+05,-0.6462,1.79E+05
0,0,1.334,1.42E+05,1.334,1.42E+05,-0.58297,1.80E+05
0,0,1.3309,1.42E+05,1.3309,1.42E+05,-0.51938,1.80E+05
0,0,1.3277,1.41E+05,1.3277,1.41E+05,-0.45544,1.80E+05
0,0,1.3247,1.41E+05,1.3247,1.41E+05,-0.39115,1.81E+05
0,0,1.3218,1.41E+05,1.3218,1.41E+05,-0.32652,1.81E+05
0,0,1.3191,1.41E+05,1.3191,1.41E+05,-0.26154,1.81E+05
0,0,1.3164,1.41E+05,1.3164,1.41E+05,-0.19622,1.81E+05
0,0,1.3136,1.40E+05,1.3136,1.40E+05,-0.13056,1.82E+05
0,0,1.3109,1.40E+05,1.3109,1.40E+05,-0.064556,1.82E+05
0,0,1.3081,1.40E+05,1.3081,1.40E+05,0.0017875,1.82E+05
0,0,1.3055,1.40E+05,1.3055,1.40E+05,0.068471,1.83E+05
0,0,1.3032,1.39E+05,1.3032,1.39E+05,0.13549,1.83E+05
0,0,1.301,1.39E+05,1.301,1.39E+05,0.20286,1.83E+05
0,0,1.2989,1.39E+05,1.2989,1.39E+05,0.27056,1.84E+05
0,0,1.2966,1.38E+05,1.2966,1.38E+05,0.3386,1.84E+05
0,0,1.2942,1.38E+05,1.2942,1.38E+05,0.40698,1.84E+05
0,0,1.2919,1.38E+05,1.2919,1.38E+05,0.47571,1.85E+05
0,0,1.2898,1.37E+05,1.2898,1.37E+05,0.54477,1.85E+05
0,0,1.2879,1.37E+05,1.2879,1.37E+05,0.61416,1.85E+05
0,0,1.2859,1.37E+05,1.2859,1.37E+05,0.6839,1.86E+05
0,0,1.284,1.36E+05,1.284,1.36E+05,0.75397,1.86E+05
0,0,1.2822,1.36E+05,1.2822,1.36E+05,0.82438,1.86E+05
0,0,1.2805,1.36E+05,1.2805,1.36E+05,0.89513,1.87E+05
0,0,1.2792,1.36E+05,1.2792,1.36E+05,0.96622,1.87E+05
0,0,1.2782,1.35E+05,1.2782,1.35E+05,1.0376,1.87E+05
0,0,1.2774,1.35E+05,1.2774,1.35E+05,1.1094,1.88E+05
0,0,1.2766,1.35E+05,1.2766,1.35E+05,1.1815,1.88E+05
0,0,0,0,-0.14768,1.34E+05,-0.14768,1.34E+05
0,0,0,0,-0.14174,1.34E+05,-0.14174,1.34E+05
0,0,0,0,-0.13559,1.34E+05,-0.13559,1.34E+05
0,0,0,0,-0.12914,1.34E+05,-0.12914,1.34E+05
0,0,0,0,-0.12236,1.34E+05,-0.12236,1.34E+05
0,0,0,0,-0.1153,1.34E+05,-0.1153,1.34E+05
0,0,0,0,-0.10802,1.34E+05,-0.10802,1.34E+05
0,0,0,0,-0.10053,1.34E+05,-0.10053,1.34E+05
0,0,0,0,-0.0929,1.34E+05,-0.0929,1.34E+05
0,0,0,0,-0.085054,1.34E+05,-0.085054,1.34E+05
0,0,0,0,-0.076957,1.34E+05,-0.076957,1.34E+05
0,0,0,0,-0.06861,1.34E+05,-0.06861,1.34E+05
0,0,0,0,-0.059957,1.34E+05,-0.059957,1.34E+05
0,0,0,0,-0.051049,1.34E+05,-0.051049,1.34E+05
0,0,0,0,-0.041902,1.34E+05,-0.041902,1.34E+05
0,0,0,0,-0.032541,1.34E+05,-0.032541,1.34E+05
0,0,0,0,-0.023026,1.34E+05,-0.023026,1.34E+05
0,0,0,0,-0.013386,1.34E+05,-0.013386,1.34E+05
0,0,0,0,-0.003577,1.34E+05,-0.003577,1.34E+05
0,0,0,0,0.0063775,1.34E+05,0.0063775,1.34E+05
0,0,0,0,0.016483,1.35E+05,0.016483,1.35E+05
0,0,0,0,0.026822,1.35E+05,0.026822,1.35E+05
0,0,0,0,0.037316,1.35E+05,0.037316,1.35E+05
0,0,0,0,0.048039,1.35E+05,0.048039,1.35E+05
0,0,0,0,0.05901,1.35E+05,0.05901,1.35E+05
0,0,0,0,0.070075,1.35E+05,0.070075,1.35E+05
0,0,0,0,0.081254,1.35E+05,0.081254,1.35E+05
0,0,0,0,0.092523,1.35E+05,0.092523,1.35E+05
0,0,0,0,0.10384,1.35E+05,0.10384,1.35E+05
0,0,0,0,0.11529,1.35E+05,0.11529,1.35E+05
0,0,0,0,0.12694,1.35E+05,0.12694,1.35E+05
0,0,0,0,0.1387,1.35E+05,0.1387,1.35E+05
0,0,0,0,0.1506,1.35E+05,0.1506,1.35E+05
0,0,0,0,0.16265,1.35E+05,0.16265,1.35E+05
0,0,0,0,0.17482,1.35E+05,0.17482,1.35E+05
0,0,0,0,0.18714,1.35E+05,0.18714,1.35E+05
0,0,0,0,0.19959,1.35E+05,0.19959,1.35E+05
0,0,0,0,0.21222,1.35E+05,0.21222,1.35E+05
0,0,0,0,0.22492,1.35E+05,0.22492,1.35E+05
0,0,0,0,0.23775,1.35E+05,0.23775,1.35E+05
0,0,0,0,0.2507,1.35E+05,0.2507,1.35E+05
0,0,0,0,0.26374,1.35E+05,0.26374,1.35E+05
0,0,0,0,0.27694,1.35E+05,0.27694,1.35E+05
0,0,0,0,0.29023,1.35E+05,0.29023,1.35E+05
0,0,0,0,0.30368,1.35E+05,0.30368,1.35E+05
0,0,0,0,0.31719,1.35E+05,0.31719,1.35E+05
0,0,0,0,0.33078,1.35E+05,0.33078,1.35E+05
0,0,0,0,0.34446,1.35E+05,0.34446,1.35E+05
0,0,0,0,0.35811,1.35E+05,0.35811,1.35E+05
0,0,0,0,0.37192,1.35E+05,0.37192,1.35E+05
0,0,0,0,0.38584,1.35E+05,0.38584,1.35E+05
0,0,0,0,0.39989,1.35E+05,0.39989,1.35E+05
0,0,0,0,0.41412,1.35E+05,0.41412,1.35E+05
0,0,0,0,0.4283,1.35E+05,0.4283,1.35E+05
0,0,0,0,0.44252,1.35E+05,0.44252,1.35E+05
0,0,0,0,0.45676,1.35E+05,0.45676,1.35E+05
0,0,0,0,0.47101,1.35E+05,0.47101,1.35E+05
0,0,0,0,0.48534,1.35E+05,0.48534,1.35E+05
0,0,0,0,0.49974,1.34E+05,0.49974,1.34E+05
0,0,0,0,0.51421,1.34E+05,0.51421,1.34E+05
0,0,0,0,0.52883,1.35E+05,0.52883,1.35E+05
0,0,0,0,0.54365,1.35E+05,0.54365,1.35E+05
0,0,0,0,0.5586,1.35E+05,0.5586,1.35E+05
0,0,0,0,0.57363,1.35E+05,0.57363,1.35E+05
0,0,0,0,0.58859,1.35E+05,0.58859,1.35E+05
0,0,0,0,0.60356,1.35E+05,0.60356,1.35E+05
0,0,0,0,0.61851,1.35E+05,0.61851,1.35E+05
0,0,0,0,0.63351,1.35E+05,0.63351,1.35E+05
0,0,0,0,0.64866,1.35E+05,0.64866,1.35E+05
0,0,0,0,0.66379,1.35E+05,0.66379,1.35E+05
0,0,0,0,0.67892,1.35E+05,0.67892,1.35E+05
0,0,0,0,0.69402,1.35E+05,0.69402,1.35E+05
0,0,0,0,0.70913,1.35E+05,0.70913,1.35E+05
0,0,0,0,0.72434,1.35E+05,0.72434,1.35E+05
0,0,0,0,0.73964,1.35E+05,0.73964,1.35E+05
0,0,0,0,0.75501,1.35E+05,0.75501,1.35E+05
0,0,0,0,0.77034,1.35E+05,0.77034,1.35E+05
0,0,0,0,0.78563,1.34E+05,0.78563,1.34E+05
0,0,0,0,0.80092,1.34E+05,0.80092,1.34E+05
0,0,0,0,0.81622,1.34E+05,0.81622,1.34E+05
0,0,0,0,0.83158,1.34E+05,0.83158,1.34E+05
0,0,0,0,0.84704,1.34E+05,0.84704,1.34E+05
0,0,0,0,0.86249,1.34E+05,0.86249,1.34E+05
0,0,0,0,0.87796,1.34E+05,0.87796,1.34E+05
0,0,0,0,0.89342,1.34E+05,0.89342,1.34E+05
0,0,0,0,0.90871,1.34E+05,0.90871,1.34E+05
0,0,0,0,0.92396,1.34E+05,0.92396,1.34E+05
0,0,0,0,0.93923,1.34E+05,0.93923,1.34E+05
0,0,0,0,0.95458,1.34E+05,0.95458,1.34E+05
0,0,0,0,0.97009,1.34E+05,0.97009,1.34E+05
0,0,0,0,0.98563,1.34E+05,0.98563,1.34E+05
0,0,0,0,1.0011,1.34E+05,1.0011,1.34E+05
0,0,0,0,1.0164,1.34E+05,1.0164,1.34E+05
0,0,0,0,1.0316,1.34E+05,1.0316,1.34E+05
0,0,0,0,1.0469,1.34E+05,1.0469,1.34E+05
0,0,0,0,1.0623,1.34E+05,1.0623,1.34E+05
0,0,0,0,1.0778,1.34E+05,1.0778,1.34E+05
0,0,0,0,1.0934,1.34E+05,1.0934,1.34E+05
0,0,0,0,1.1088,1.34E+05,1.1088,1.34E+05
0,0,0,0,1.1242,1.34E+05,1.1242,1.34E+05
0,0,0,0,1.1396,1.34E+05,1.1396,1.34E+05
0,0,0,0,1.155,1.34E+05,1.155,1.34E+05
0,0,0,0,1.1703,1.34E+05,1.1703,1.34E+05
0,0,0,0,1.1855,1.34E+05,1.1855,1.34E+05
0,0,0,0,1.2008,1.34E+05,1.2008,1.34E+05
0,0,0,0,1.2162,1.34E+05,1.2162,1.34E+05
0,0,0,0,1.2317,1.34E+05,1.2317,1.34E+05
0,0,0,0,1.2474,1.34E+05,1.2474,1.34E+05
0,0,0,0,1.2631,1.34E+05,1.2631,1.34E+05
0,0,0,0,1.2788,1.34E+05,1.2788,1.34E+05
0,0,0,0,1.2945,1.34E+05,1.2945,1.34E+05
0,0,0,0,1.31,1.33E+05,1.31,1.33E+05
0,0,0,0,1.3257,1.33E+05,1.3257,1.33E+05
0,0,0,0,1.3413,1.33E+05,1.3413,1.33E+05
0,0,0,0,1.3569,1.33E+05,1.3569,1.33E+05
0,0,0,0,1.3725,1.33E+05,1.3725,1.33E+05
0,0,0,0,1.388,1.33E+05,1.388,1.33E+05
0,0,0,0,1.4035,1.33E+05,1.4035,1.33E+05
0,0,0,0,1.419,1.33E+05,1.419,1.33E+05
0,0,0,0,1.4346,1.33E+05,1.4346,1.33E+05
0,0,0,0,1.4502,1.33E+05,1.4502,1.33E+05
0,0,0,0,1.4659,1.33E+05,1.4659,1.33E+05
0,0,0,0,1.4815,1.33E+05,1.4815,1.33E+05
